experiment_id,gen_id,gen_fit_max,gen_gain_max,overall_fit_max,overall_gain_max,fit_mean,fit_var,fit_std,gain_mean,gain_var,gain_std
8,28,80.952313,26.000000,80.952313,26.000000,53.487451,296.363707,17.215217,-68.160000,1711.494400,41.370212
8,29,70.936510,-22.000000,80.952313,26.000000,54.170344,260.570989,16.142211,-66.660000,1392.804400,37.320295
8,30,70.733420,-30.000000,80.952313,26.000000,52.512979,267.583060,16.357966,-70.240000,1497.462400,38.697059
9,1,56.967866,-60.000000,56.967866,-60.000000,3.881445,48.404410,6.957328,-190.300000,392.910000,19.821958
9,2,56.967866,-60.000000,56.967866,-60.000000,11.706334,247.980107,15.747384,-165.900000,1462.190000,38.238593
9,3,56.991752,-60.000000,56.991752,-60.000000,16.372923,361.266034,19.007000,-157.700000,2301.710000,47.976140
9,4,61.467866,-50.000000,61.467866,-50.000000,31.996380,489.773790,22.130833,-118.700000,2859.310000,53.472516
9,5,61.467866,-50.000000,61.467866,-50.000000,30.400510,571.626413,23.908710,-120.880000,3268.265600,57.168747
9,6,61.482913,-50.000000,61.482913,-50.000000,33.609376,608.139927,24.660493,-116.680000,3768.017600,61.384180
9,7,61.733210,-50.000000,61.733210,-50.000000,44.110168,337.841785,18.380473,-88.180000,1946.727600,44.121736
9,8,72.789060,16.000000,72.789060,16.000000,49.449991,354.870786,18.838014,-76.060000,2194.116400,46.841396
9,9,72.789060,16.000000,72.789060,16.000000,43.598954,543.209738,23.306860,-92.540000,3381.908400,58.154178
9,10,65.967866,-40.000000,72.789060,16.000000,43.694067,447.444916,21.152894,-90.100000,2532.190000,50.320870
9,11,65.967866,-40.000000,72.789060,16.000000,44.461816,428.574538,20.702042,-88.900000,2337.790000,48.350698
9,12,61.467866,-50.000000,72.789060,16.000000,47.332159,334.974794,18.302317,-83.000000,1995.000000,44.665423
9,13,66.007970,-40.000000,72.789060,16.000000,47.338789,416.391084,20.405663,-83.500000,2510.750000,50.107385
9,14,65.992151,-40.000000,72.789060,16.000000,41.024573,550.915510,23.471589,-98.100000,3207.390000,56.633824
9,15,71.225776,-16.000000,72.789060,16.000000,47.352306,419.820781,20.489529,-82.220000,2337.991600,48.352783
9,16,71.225776,-16.000000,72.789060,16.000000,50.426323,293.783886,17.140125,-75.300000,1766.510000,42.029870
9,17,65.967866,-40.000000,72.789060,16.000000,50.074933,169.665819,13.025583,-76.000000,994.000000,31.527766
9,18,61.467866,-50.000000,72.789060,16.000000,38.243301,528.672711,22.992884,-103.900000,3001.790000,54.788594
9,19,61.467866,-50.000000,72.789060,16.000000,43.539621,503.266506,22.433602,-92.900000,3086.590000,55.557088
9,20,66.073875,-40.000000,72.789060,16.000000,54.152831,113.848153,10.669965,-66.500000,610.750000,24.713357
9,21,72.449242,8.000000,72.789060,16.000000,50.656742,228.206960,15.106520,-74.160000,1336.934400,36.564114
9,22,72.449242,8.000000,72.789060,16.000000,45.967680,386.713653,19.665036,-84.760000,2327.662400,48.245854
9,23,66.073875,-40.000000,72.789060,16.000000,52.701293,125.014508,11.180989,-69.800000,663.960000,25.767421
9,24,65.972832,-40.000000,72.789060,16.000000,50.994637,293.246193,17.124433,-74.100000,1626.190000,40.326046
9,25,70.516794,-30.000000,72.789060,16.000000,45.355856,431.063564,20.762070,-88.300000,2634.110000,51.323581
9,26,66.012271,-40.000000,72.789060,16.000000,45.386044,467.935885,21.631826,-87.700000,2755.710000,52.494857
9,27,66.028738,-40.000000,72.789060,16.000000,36.583869,607.125270,24.639912,-108.700000,3553.310000,59.609647
9,28,71.207970,-16.000000,72.789060,16.000000,48.459782,332.926913,18.246285,-79.860000,1879.940400,43.358279
9,29,70.477959,-30.000000,72.789060,16.000000,52.135003,287.821605,16.965306,-71.200000,1520.560000,38.994359
9,30,70.477959,-30.000000,72.789060,16.000000,46.663683,465.905460,21.584843,-83.300000,2728.110000,52.231312
10,1,61.506901,-50.000000,61.506901,-50.000000,6.366679,137.634728,11.731783,-184.400000,966.640000,31.090835
10,2,61.733420,-50.000000,61.733420,-50.000000,15.119829,307.379841,17.532251,-157.520000,1892.569600,43.503673
10,3,65.972832,-40.000000,65.972832,-40.000000,24.119235,528.103654,22.980506,-135.560000,3015.726400,54.915630
10,4,66.251815,-40.000000,66.251815,-40.000000,33.285075,644.726089,25.391457,-115.400000,3564.840000,59.706281
10,5,66.251815,-40.000000,66.251815,-40.000000,34.617599,501.537103,22.395024,-111.200000,2662.560000,51.600000
10,6,66.251815,-40.000000,66.251815,-40.000000,42.328505,375.735641,19.383902,-92.960000,1947.718400,44.132963
10,7,65.962950,-40.000000,66.251815,-40.000000,44.385192,431.398384,20.770132,-88.120000,2588.625600,50.878538
10,8,65.953260,-40.000000,66.251815,-40.000000,43.794654,409.972404,20.247775,-84.480000,2361.369600,48.593926
10,9,61.558632,-50.000000,66.251815,-40.000000,45.695298,287.131230,16.944947,-84.980000,1443.639600,37.995258
10,10,66.308706,-40.000000,66.308706,-40.000000,39.656410,549.924729,23.450474,-99.600000,2891.840000,53.775831
10,11,61.733420,-50.000000,66.308706,-40.000000,47.556113,317.983615,17.832095,-81.320000,1716.097600,41.425808
10,12,61.453260,-50.000000,66.308706,-40.000000,52.607082,180.361094,13.429858,-70.100000,974.990000,31.224830
10,13,61.668268,-50.000000,66.308706,-40.000000,42.825120,507.512679,22.528042,-92.520000,2769.489600,52.625940
10,14,65.967866,-40.000000,66.308706,-40.000000,49.197881,297.065507,17.235588,-75.580000,1700.503600,41.237163
10,15,61.668268,-50.000000,66.308706,-40.000000,42.370783,503.253547,22.433313,-92.200000,3180.200000,56.393262
10,16,61.668268,-50.000000,66.308706,-40.000000,43.929513,282.693246,16.813484,-87.160000,1628.014400,40.348660
10,17,61.668268,-50.000000,66.308706,-40.000000,36.430651,512.516038,22.638817,-107.660000,2930.884400,54.137643
10,18,65.696670,-40.000000,66.308706,-40.000000,39.768302,514.114936,22.674103,-99.120000,2888.905600,53.748540
10,19,65.972832,-40.000000,66.308706,-40.000000,42.541374,524.425890,22.900347,-93.940000,3008.836400,54.852861
10,20,65.994725,-40.000000,66.308706,-40.000000,43.091136,362.430536,19.037608,-91.140000,1875.060400,43.301968
10,21,66.254405,-40.000000,66.308706,-40.000000,42.785215,363.825904,19.074221,-87.660000,2236.804400,47.294867
10,22,65.972832,-40.000000,66.308706,-40.000000,46.147845,403.017477,20.075295,-85.000000,2179.000000,46.679760
10,23,66.236394,-40.000000,66.308706,-40.000000,46.163208,350.046664,18.709534,-82.900000,1821.390000,42.677746
10,24,66.236394,-40.000000,66.308706,-40.000000,50.731390,312.192270,17.668963,-74.300000,1638.510000,40.478513
10,25,70.438388,-30.000000,70.438388,-30.000000,50.261892,369.037548,19.210350,-75.400000,1922.840000,43.850200
10,26,70.438388,-30.000000,70.438388,-30.000000,49.437018,372.294219,19.294927,-77.000000,1873.000000,43.278170
10,27,66.029904,-40.000000,70.438388,-30.000000,41.630836,496.661124,22.285895,-94.820000,2801.287600,52.927191
10,28,66.290770,-40.000000,70.438388,-30.000000,43.759808,515.077305,22.695315,-89.060000,2793.476400,52.853348
10,29,69.471888,40.000000,70.438388,-30.000000,49.477680,339.265991,18.419175,-75.580000,2085.303600,45.665125
10,30,70.724552,-30.000000,70.724552,-30.000000,48.797547,364.765444,19.098834,-78.400000,1851.440000,43.028363
