experiment_id,gen_id,gen_fit_max,gen_gain_max,overall_fit_max,overall_gain_max,fit_mean,fit_var,fit_std,gain_mean,gain_var,gain_std
1,85,61.303930,-78.000000,61.303930,-78.000000,47.428083,618.696523,24.873611,-236.102000,80341.038796,283.444948
1,86,61.303930,-78.000000,61.303930,-78.000000,47.972608,542.405657,23.289604,-228.138000,69209.847756,263.077646
1,87,61.303930,-78.000000,61.303930,-78.000000,48.509381,554.894252,23.556193,-222.084000,71100.070544,266.645965
1,88,61.303930,-78.000000,61.303930,-78.000000,51.945656,357.580801,18.909807,-180.112000,42811.108256,206.908454
1,89,61.303930,-78.000000,61.303930,-78.000000,47.860116,563.460460,23.737322,-226.644000,68542.898864,261.806988
1,90,61.303930,-78.000000,61.303930,-78.000000,44.555695,659.882967,25.688187,-269.296000,86833.944384,294.675999
1,91,61.303930,-78.000000,61.303930,-78.000000,49.966093,454.054260,21.308549,-204.970000,57360.191500,239.499878
1,92,61.303930,-78.000000,61.303930,-78.000000,52.572522,373.569259,19.327940,-175.296000,48344.523584,219.873881
1,93,61.303930,-78.000000,61.303930,-78.000000,43.982517,690.566466,26.278631,-275.730000,90930.341900,301.546583
1,94,61.303930,-78.000000,61.303930,-78.000000,50.389897,458.350032,21.409111,-201.830000,58918.720300,242.731787
1,95,61.303930,-78.000000,61.303930,-78.000000,50.598019,429.457460,20.723355,-201.586000,56201.581804,237.068728
1,96,61.303930,-78.000000,61.303930,-78.000000,47.259366,608.357772,24.664910,-239.964000,81258.352304,285.058507
1,97,61.303930,-78.000000,61.303930,-78.000000,49.061114,481.806382,21.950088,-214.022000,61702.258316,248.399393
1,98,61.303930,-78.000000,61.303930,-78.000000,48.409568,572.695313,23.931053,-226.452000,76425.551696,276.451717
1,99,61.303930,-78.000000,61.303930,-78.000000,54.143511,313.655639,17.710326,-159.764000,41938.435504,204.788758
1,100,61.303930,-78.000000,61.303930,-78.000000,49.267654,500.402241,22.369672,-211.420000,61265.981200,247.519658
2,1,45.366259,-327.400000,45.366259,-327.400000,12.226612,185.723156,13.628028,-638.920000,24563.949600,156.728905
2,2,48.908970,-199.800000,48.908970,-199.800000,18.828453,215.945764,14.695093,-565.198000,30939.821196,175.897189
2,3,48.908970,-199.800000,48.908970,-199.800000,23.193840,204.602172,14.303922,-508.028000,28955.455216,170.163025
2,4,51.230319,-173.400000,51.230319,-173.400000,30.713084,170.287332,13.049419,-415.078000,26524.558316,162.863619
2,5,51.615923,-144.600000,51.615923,-144.600000,32.839072,178.587679,13.363670,-386.230000,27849.978700,166.883129
2,6,58.813726,-135.000000,58.813726,-135.000000,31.389503,295.925313,17.202480,-396.722000,42383.650316,205.872898
2,7,58.813726,-135.000000,58.813726,-135.000000,28.448672,352.508798,18.775218,-441.934000,53138.372044,230.517618
2,8,59.140462,-109.800000,59.140462,-109.800000,32.051588,306.261243,17.500321,-391.672000,39383.341216,198.452365
2,9,58.813726,-135.000000,59.140462,-109.800000,34.079098,356.771190,18.888388,-372.616000,48785.323744,220.874000
2,10,60.402365,-85.000000,60.402365,-85.000000,32.972801,344.099147,18.549910,-392.112000,49007.326656,221.375985
2,11,55.644283,-149.000000,60.402365,-85.000000,35.335224,288.324123,16.980110,-363.740000,40539.337200,201.343828
2,12,59.094390,-110.200000,60.402365,-85.000000,38.881407,205.194829,14.324623,-326.966000,25820.269644,160.686868
2,13,59.094390,-110.200000,60.402365,-85.000000,31.305298,307.069865,17.523409,-420.966000,42375.860044,205.853977
2,14,56.953899,-122.000000,60.402365,-85.000000,31.602856,395.226705,19.880309,-410.646000,50087.238284,223.801783
2,15,56.953899,-122.000000,60.402365,-85.000000,36.512304,332.856964,18.244368,-354.708000,42205.929936,205.440819
2,16,60.489818,-85.400000,60.489818,-85.400000,32.848231,425.925165,20.637954,-404.686000,56793.194604,238.313228
2,17,60.489818,-85.400000,60.489818,-85.400000,37.395920,353.383802,18.798505,-355.784000,43498.927744,208.563966
2,18,60.231478,-99.400000,60.489818,-85.400000,35.001714,319.929490,17.886573,-371.084000,40895.515344,202.226396
2,19,60.471725,-84.600000,60.489818,-85.400000,36.569315,371.201798,19.266598,-356.926000,47757.608524,218.535143
2,20,60.471725,-84.600000,60.489818,-85.400000,40.855835,295.727859,17.196740,-311.118000,36214.005676,190.299778
2,21,60.471725,-84.600000,60.489818,-85.400000,38.845837,371.009545,19.261608,-336.152000,45080.828896,212.322464
2,22,60.471725,-84.600000,60.489818,-85.400000,38.439348,390.694850,19.766002,-342.110000,50006.145900,223.620540
2,23,59.431019,-162.400000,60.489818,-85.400000,38.145330,410.630019,20.264008,-347.216000,53608.882944,231.535921
2,24,59.431019,-162.400000,60.489818,-85.400000,41.602735,289.076894,17.002261,-298.952000,36697.710496,191.566465
2,25,59.431019,-162.400000,60.489818,-85.400000,40.499759,302.940468,17.405185,-318.858000,37119.830636,192.665074
2,26,63.721580,-51.000000,63.721580,-51.000000,37.937451,445.894692,21.116219,-346.984000,58182.851744,241.211218
2,27,60.121191,-111.600000,63.721580,-51.000000,40.370081,326.606832,18.072267,-305.000000,40720.688000,201.793677
2,28,59.200867,-104.200000,63.721580,-51.000000,45.249562,207.614767,14.408843,-248.516000,25834.475344,160.731065
2,29,59.200867,-104.200000,63.721580,-51.000000,34.679120,525.498591,22.923756,-381.602000,70192.429196,264.938539
2,30,59.699728,-68.000000,63.721580,-51.000000,41.321137,322.056741,17.945939,-302.242000,44853.725036,211.786980
2,31,61.980712,-106.400000,63.721580,-51.000000,43.987868,241.661753,15.545474,-273.480000,31095.560800,176.339334
2,32,61.980712,-106.400000,63.721580,-51.000000,39.946668,419.535771,20.482572,-321.246000,52450.431884,229.020593
2,33,62.824240,-116.000000,63.721580,-51.000000,42.993388,417.570991,20.434554,-290.624000,52494.806624,229.117452
2,34,62.824240,-116.000000,63.721580,-51.000000,41.270588,386.002504,19.646946,-308.058000,48351.321036,219.889338
2,35,62.824240,-116.000000,63.721580,-51.000000,44.544063,389.734347,19.741691,-278.582000,52893.547276,229.985972
2,36,62.766417,-55.000000,63.721580,-51.000000,40.459322,507.291086,22.523123,-314.728000,66461.987616,257.802226
2,37,63.818683,-50.400000,63.818683,-50.400000,41.923259,428.927622,20.710568,-298.554000,55153.955084,234.848792
2,38,63.818683,-50.400000,63.818683,-50.400000,47.598588,197.975216,14.070367,-235.856000,25388.090464,159.336407
2,39,63.818683,-50.400000,63.818683,-50.400000,42.804337,414.859348,20.368096,-287.392000,51822.838336,227.646301
2,40,63.818683,-50.400000,63.818683,-50.400000,38.802130,558.373509,23.629928,-334.682000,70974.396076,266.410203
2,41,63.818683,-50.400000,63.818683,-50.400000,42.733355,428.230945,20.693742,-289.890000,53917.870700,232.202219
2,42,63.818683,-50.400000,63.818683,-50.400000,41.796398,525.967782,22.933987,-303.856000,68305.280064,261.352789
2,43,63.818683,-50.400000,63.818683,-50.400000,47.875382,316.687624,17.795719,-232.248000,36737.250496,191.669639
2,44,63.818683,-50.400000,63.818683,-50.400000,42.593074,565.883251,23.788301,-300.540000,72645.206000,269.527746
2,45,60.104122,-108.000000,63.818683,-50.400000,46.878217,416.151268,20.399786,-252.852000,53705.199696,231.743823
2,46,60.242778,-96.200000,63.818683,-50.400000,47.395278,435.163726,20.860578,-245.388000,55319.907056,235.201843
2,47,60.242778,-96.200000,63.818683,-50.400000,50.583561,312.147127,17.667686,-209.598000,42163.435596,205.337370
2,48,60.228725,-98.800000,63.818683,-50.400000,48.751915,347.120437,18.631168,-224.630000,41723.585900,204.263521
2,49,60.213836,-100.000000,63.818683,-50.400000,49.195044,404.698668,20.117124,-223.142000,50143.753036,223.928009
2,50,60.213836,-100.000000,63.818683,-50.400000,46.148848,504.809345,22.467963,-256.726000,64314.674924,253.603381
2,51,60.224458,-98.800000,63.818683,-50.400000,42.435515,578.649229,24.055129,-294.642000,71581.509036,267.547209
2,52,60.224458,-98.800000,63.818683,-50.400000,53.983399,268.707119,16.392288,-167.910000,33247.721100,182.339576
2,53,60.224458,-98.800000,63.818683,-50.400000,39.777509,649.733017,25.489861,-324.760000,79833.525600,282.548271
2,54,60.224458,-98.800000,63.818683,-50.400000,47.613745,425.971171,20.639069,-236.534000,51034.578444,225.908341
2,55,60.224458,-98.800000,63.818683,-50.400000,47.980875,394.890018,19.871840,-233.982000,48849.942476,221.020231
2,56,60.224458,-98.800000,63.818683,-50.400000,41.073681,669.178730,25.868489,-310.514000,81771.942604,285.957939
2,57,60.224458,-98.800000,63.818683,-50.400000,43.293383,467.245876,21.615871,-290.450000,58387.712300,241.635495
2,58,60.224458,-98.800000,63.818683,-50.400000,48.038495,481.511478,21.943370,-235.376000,62185.613824,249.370435
2,59,60.224458,-98.800000,63.818683,-50.400000,48.186584,390.676147,19.765529,-235.446000,51028.155084,225.894124
2,60,60.224458,-98.800000,63.818683,-50.400000,48.165894,450.433579,21.223421,-233.864000,57973.233504,240.776314
2,61,60.224458,-98.800000,63.818683,-50.400000,48.339073,523.036063,22.869982,-230.682000,64399.714476,253.770988
2,62,60.224458,-98.800000,63.818683,-50.400000,45.648308,487.621653,22.082157,-260.616000,61774.241344,248.544244
2,63,60.224458,-98.800000,63.818683,-50.400000,47.750516,519.776112,22.798599,-238.596000,66647.878384,258.162504
2,64,60.224458,-98.800000,63.818683,-50.400000,43.197765,661.389872,25.717501,-283.716000,78411.579344,280.020677
2,65,60.224458,-98.800000,63.818683,-50.400000,44.536576,648.135398,25.458503,-274.528000,81467.509216,285.425138
2,66,60.224458,-98.800000,63.818683,-50.400000,48.487569,527.859711,22.975198,-230.780000,66976.365200,258.797923
2,67,60.224458,-98.800000,63.818683,-50.400000,48.677936,449.548298,21.202554,-231.210000,59777.104300,244.493567
2,68,60.224458,-98.800000,63.818683,-50.400000,46.212642,551.848720,23.491461,-258.766000,71409.183244,267.224967
2,69,60.224458,-98.800000,63.818683,-50.400000,43.848421,623.709211,24.974171,-283.882000,79952.720876,282.759122
2,70,60.224458,-98.800000,63.818683,-50.400000,50.324529,395.298429,19.882113,-209.834000,50317.170444,224.314891
2,71,60.224458,-98.800000,63.818683,-50.400000,40.921910,648.328557,25.462297,-315.058000,83564.037036,289.074449
2,72,60.224458,-98.800000,63.818683,-50.400000,44.406037,583.550215,24.156784,-277.102000,75827.101196,275.367212
2,73,60.224458,-98.800000,63.818683,-50.400000,46.843911,556.048916,23.580689,-247.480000,68845.760800,262.384757
2,74,60.224458,-98.800000,63.818683,-50.400000,50.367431,419.859868,20.490482,-206.480000,50886.686400,225.580776
2,75,60.224458,-98.800000,63.818683,-50.400000,50.525883,398.024298,19.950546,-207.194000,51050.595564,225.943789
2,76,60.224458,-98.800000,63.818683,-50.400000,43.272859,646.855310,25.433350,-291.550000,85586.643500,292.551950
2,77,60.224458,-98.800000,63.818683,-50.400000,53.609161,276.577001,16.630604,-172.992000,35703.976736,188.954960
2,78,60.224458,-98.800000,63.818683,-50.400000,47.963030,548.186736,23.413388,-235.336000,67912.305504,260.599895
2,79,60.224458,-98.800000,63.818683,-50.400000,50.760877,323.868687,17.996352,-199.134000,38347.637644,195.825529
2,80,60.224458,-98.800000,63.818683,-50.400000,49.003659,477.568325,21.853337,-224.904000,61257.077984,247.501673
2,81,60.224458,-98.800000,63.818683,-50.400000,45.840999,608.933009,24.676568,-256.778000,73488.580716,271.087773
2,82,60.224458,-98.800000,63.818683,-50.400000,47.167459,488.465481,22.101255,-241.326000,59678.582924,244.292003
2,83,60.224458,-98.800000,63.818683,-50.400000,49.736814,395.986901,19.899420,-216.826000,52259.135724,228.602572
2,84,60.224458,-98.800000,63.818683,-50.400000,46.189708,530.053368,23.022888,-255.980000,66445.195600,257.769656
2,85,60.224458,-98.800000,63.818683,-50.400000,55.598867,228.190454,15.105974,-151.800000,30157.503200,173.659158
2,86,60.224458,-98.800000,63.818683,-50.400000,46.730742,587.723796,24.243015,-246.044000,70690.737264,265.877297
2,87,60.224458,-98.800000,63.818683,-50.400000,46.672070,489.104275,22.115702,-248.494000,59798.948364,244.538235
2,88,60.224458,-98.800000,63.818683,-50.400000,48.075695,471.535187,21.714861,-235.610000,61177.851500,247.341568
2,89,60.224458,-98.800000,63.818683,-50.400000,44.987766,638.159347,25.261816,-266.898000,77785.128396,278.899854
2,90,60.224458,-98.800000,63.818683,-50.400000,46.250514,600.031813,24.495547,-254.522000,74438.282316,272.833800
2,91,60.224458,-98.800000,63.818683,-50.400000,45.256708,606.812287,24.633560,-265.632000,77072.570976,277.619472
2,92,60.224458,-98.800000,63.818683,-50.400000,46.902143,566.324685,23.797577,-250.174000,73093.248524,270.357631
2,93,60.224458,-98.800000,63.818683,-50.400000,50.130748,404.598550,20.114635,-214.050000,53286.771500,230.839276
2,94,60.224458,-98.800000,63.818683,-50.400000,51.619797,342.541595,18.507879,-193.912000,41299.137856,203.221893
2,95,60.224458,-98.800000,63.818683,-50.400000,46.831146,510.303976,22.589909,-245.282000,62075.289676,249.149131
2,96,60.224458,-98.800000,63.818683,-50.400000,45.626162,568.854769,23.850676,-263.918000,72372.968076,269.022245
2,97,60.224458,-98.800000,63.818683,-50.400000,50.847266,363.711080,19.071211,-201.276000,44159.143024,210.140770
2,98,60.224458,-98.800000,63.818683,-50.400000,46.695859,455.446010,21.341181,-250.182000,57798.685676,240.413572
2,99,60.224458,-98.800000,63.818683,-50.400000,53.395477,271.194182,16.467974,-172.802000,32026.015596,178.958139
2,100,60.224458,-98.800000,63.818683,-50.400000,44.729032,612.707642,24.752932,-275.132000,79902.460976,282.670234
3,1,47.694263,-207.000000,47.694263,-207.000000,7.985545,122.634247,11.074035,-683.894000,17653.931564,132.868098
3,2,41.126907,-268.600000,47.694263,-207.000000,20.129225,165.820432,12.877128,-540.882000,20452.764076,143.013160
3,3,43.398606,-325.800000,47.694263,-207.000000,22.308481,177.685760,13.329882,-516.504000,24650.537984,157.004898
3,4,57.418043,-67.600000,57.418043,-67.600000,25.759849,164.425117,12.822836,-477.348000,20149.802896,141.950001
3,5,59.070451,-102.000000,59.070451,-102.000000,28.378058,184.250847,13.573903,-448.610000,26541.018700,162.914145
3,6,59.148510,-103.200000,59.148510,-103.200000,28.256770,219.471345,14.814565,-436.538000,31656.318956,177.922227
3,7,59.148510,-103.200000,59.148510,-103.200000,31.496603,208.748971,14.448148,-400.458000,32167.989836,179.354369
3,8,63.861141,-42.200000,63.861141,-42.200000,29.291328,328.223730,18.116946,-420.442000,48426.038636,220.059171
3,9,63.861141,-42.200000,63.861141,-42.200000,32.480384,267.114523,16.343639,-383.214000,36777.117804,191.773611
3,10,63.861141,-42.200000,63.861141,-42.200000,35.814229,308.704389,17.569985,-348.052000,45075.022896,212.308791
3,11,63.861141,-42.200000,63.861141,-42.200000,32.089650,414.313135,20.354683,-390.024000,54482.028224,233.413856
3,12,63.861141,-42.200000,63.861141,-42.200000,33.517243,391.681997,19.790957,-383.340000,56386.802000,237.459053
3,13,63.861141,-42.200000,63.861141,-42.200000,35.765097,306.602598,17.510071,-354.110000,41365.578700,203.385296
3,14,58.789170,-136.200000,63.861141,-42.200000,35.673549,390.291950,19.755808,-357.046000,51855.104684,227.717159
3,15,63.192366,-97.200000,63.861141,-42.200000,34.443712,351.260543,18.741946,-373.028000,48674.519216,220.623025
3,16,58.789170,-136.200000,63.861141,-42.200000,39.712517,282.967431,16.821636,-307.364000,35245.222704,187.737111
3,17,58.789170,-136.200000,63.861141,-42.200000,35.524701,365.556952,19.119544,-358.670000,49944.105100,223.481778
3,18,59.097926,-106.000000,63.861141,-42.200000,39.795040,316.465074,17.789465,-318.422000,42098.285516,205.178667
3,19,61.471625,-72.600000,63.861141,-42.200000,39.260384,404.368315,20.108911,-324.934000,53260.641644,230.782672
3,20,61.471625,-72.600000,63.861141,-42.200000,37.867841,454.624722,21.321931,-338.900000,59218.450800,243.348414
3,21,61.471625,-72.600000,63.861141,-42.200000,42.589201,345.434839,18.585877,-285.754000,47115.895084,217.061961
3,22,61.471625,-72.600000,63.861141,-42.200000,42.605666,357.346871,18.903621,-285.032000,44387.826176,210.684186
3,23,60.913425,-119.400000,63.861141,-42.200000,39.604793,422.888038,20.564242,-319.414000,52998.712204,230.214492
3,24,60.367794,-87.800000,63.861141,-42.200000,41.590332,390.842286,19.769732,-299.170000,54563.025900,233.587298
3,25,60.367794,-87.800000,63.861141,-42.200000,39.098010,466.153017,21.590577,-322.420000,59458.959600,243.842079
3,26,60.367794,-87.800000,63.861141,-42.200000,42.459463,350.126271,18.711661,-286.370000,43750.318700,209.165768
3,27,65.772441,-45.800000,65.772441,-45.800000,42.568373,366.086303,19.133382,-284.972000,46358.217616,215.309586
3,28,65.772441,-45.800000,65.772441,-45.800000,42.835598,381.562765,19.533632,-278.626000,46223.563724,214.996660
3,29,65.772441,-45.800000,65.772441,-45.800000,40.324547,523.012031,22.869456,-318.580000,72164.924400,268.635300
3,30,65.772441,-45.800000,65.772441,-45.800000,37.118871,440.804158,20.995337,-344.880000,55849.931200,236.325900
3,31,65.772441,-45.800000,65.772441,-45.800000,43.562682,323.152013,17.976429,-270.972000,38551.209616,196.344620
3,32,65.772441,-45.800000,65.772441,-45.800000,46.851035,246.593576,15.703298,-241.110000,33825.605100,183.917387
3,33,65.772441,-45.800000,65.772441,-45.800000,43.762945,432.517573,20.797057,-271.686000,56763.050604,238.249975
3,34,65.772441,-45.800000,65.772441,-45.800000,44.623558,377.280812,19.423718,-261.398000,50647.973196,225.051046
3,35,65.772441,-45.800000,65.772441,-45.800000,43.737806,407.304809,20.181794,-277.790000,56060.676300,236.771359
3,36,65.772441,-45.800000,65.772441,-45.800000,44.968876,357.563783,18.909357,-259.576000,44858.988224,211.799406
3,37,64.858453,-42.400000,65.772441,-45.800000,46.958884,232.017594,15.232124,-231.828000,28822.628816,169.772285
